Unnamed: 0,ts_code,trade_date,open,close,high,low,pre_close,vol
471,SPX,20210517,4169.92,4163.29,4171.92,4142.69,4173.85,2269454.0
472,SPX,20210514,4129.58,4173.85,4183.13,4129.58,4112.5,1908122.0
473,SPX,20210513,4074.99,4112.5,4131.58,4074.99,4063.04,2164190.0
474,SPX,20210512,4130.55,4063.04,4134.73,4056.88,4152.1,2397533.0
475,SPX,20210511,4150.34,4152.1,4162.04,4111.53,4188.43,2438056.0
476,SPX,20210510,4228.29,4188.43,4236.39,4188.13,4232.6,2322261.0
477,SPX,20210507,4210.34,4232.6,4238.04,4201.64,4201.62,2053401.0
478,SPX,20210506,4169.14,4201.62,4202.7,4147.33,4167.59,2242910.0
479,SPX,20210505,4177.06,4167.59,4187.72,4160.94,4164.66,1759871.0
480,SPX,20210504,4179.04,4164.66,4179.04,4128.59,4192.66,2550623.0
481,SPX,20210503,4191.98,4192.66,4209.39,4188.03,4181.17,2181609.0
482,SPX,20210430,4198.1,4181.17,4198.1,4174.85,4211.47,2420629.0
483,SPX,20210429,4206.14,4211.47,4218.78,4176.81,4183.18,2500478.0
484,SPX,20210428,4185.14,4183.18,4201.53,4181.78,4186.72,2133550.0
485,SPX,20210427,4188.25,4186.72,4193.35,4176.22,4187.62,2021543.0
486,SPX,20210426,4185.03,4187.62,4194.19,4182.36,4180.17,1938000.0
487,SPX,20210423,4138.78,4180.17,4194.17,4138.78,4134.98,2012547.0
488,SPX,20210422,4170.46,4134.98,4179.57,4123.69,4173.42,2392707.0
489,SPX,20210421,4128.42,4173.42,4175.02,4126.35,4134.94,2101638.0
490,SPX,20210420,4159.18,4134.94,4159.18,4118.38,4163.26,2289515.0
491,SPX,20210419,4179.8,4163.26,4180.81,4150.47,4185.47,1985489.0
492,SPX,20210416,4174.14,4185.47,4191.31,4170.75,4170.42,2210303.0
493,SPX,20210415,4139.76,4170.42,4173.49,4139.76,4124.66,2125394.0
494,SPX,20210414,4141.58,4124.66,4151.69,4120.87,4141.59,2091874.0
495,SPX,20210413,4130.1,4141.59,4148.0,4124.43,4127.99,2062045.0
496,SPX,20210412,4124.71,4127.99,4131.76,4114.82,4128.8,1922133.0
497,SPX,20210409,4096.11,4128.8,4129.48,4095.51,4097.17,1880537.0
498,SPX,20210408,4089.95,4097.17,4098.19,4082.54,4079.95,2012016.0
499,SPX,20210407,4074.29,4079.95,4083.13,4068.31,4073.94,1955731.0
500,SPX,20210406,4075.57,4073.94,4086.23,4068.14,4077.91,2124244.0
501,SPX,20210405,4034.44,4077.91,4083.42,4034.44,4019.87,2223789.0
502,SPX,20210401,3992.78,4019.87,4020.63,3992.78,3972.89,2165458.0
503,SPX,20210331,3967.25,3972.89,3994.41,3966.98,3958.55,2416599.0
504,SPX,20210330,3963.34,3958.55,3968.01,3944.35,3971.09,2115041.0
505,SPX,20210329,3969.31,3971.09,3981.83,3943.25,3974.54,2412906.0
506,SPX,20210326,3917.12,3974.54,3978.19,3917.12,3909.52,2645399.0
507,SPX,20210325,3879.34,3909.52,3919.54,3853.5,3889.14,2395035.0
508,SPX,20210324,3919.93,3889.14,3942.08,3889.07,3910.52,2416790.0
509,SPX,20210323,3937.6,3910.52,3949.13,3901.57,3940.59,2496097.0
510,SPX,20210322,3916.48,3940.59,3955.31,3914.16,3913.1,2299905.0
511,SPX,20210319,3913.14,3913.1,3930.12,3886.75,3915.46,4639552.0
512,SPX,20210318,3953.5,3915.46,3969.62,3910.86,3974.12,2682169.0
513,SPX,20210317,3949.57,3974.12,3983.87,3935.74,3962.71,2447968.0
514,SPX,20210316,3973.59,3962.71,3981.04,3953.44,3968.94,2367136.0
515,SPX,20210315,3942.96,3968.94,3970.08,3923.54,3943.34,2393691.0
516,SPX,20210312,3924.52,3943.34,3944.99,3915.21,3939.34,2272145.0
517,SPX,20210311,3915.54,3939.34,3960.27,3915.54,3898.81,2572183.0
518,SPX,20210310,3891.99,3898.81,3917.35,3885.73,3875.44,2661222.0
519,SPX,20210309,3851.93,3875.44,3903.76,3851.93,3821.35,2779403.0
520,SPX,20210308,3844.39,3821.35,3881.06,3819.25,3841.94,2991627.0
521,SPX,20210305,3793.58,3841.94,3851.69,3730.19,3768.47,3325429.0
522,SPX,20210304,3818.53,3768.47,3843.67,3723.34,3819.72,3443249.0
523,SPX,20210303,3863.99,3819.72,3874.47,3818.86,3870.29,2719095.0
524,SPX,20210302,3903.64,3870.29,3906.41,3868.57,3901.82,2284949.0
525,SPX,20210301,3842.51,3901.82,3914.5,3842.51,3811.15,2406151.0
526,SPX,20210226,3839.66,3811.15,3861.08,3789.54,3829.34,3120007.0
527,SPX,20210225,3915.8,3829.34,3925.02,3814.04,3925.43,2924106.0
528,SPX,20210224,3873.71,3925.43,3928.65,3859.6,3881.37,2782651.0
529,SPX,20210223,3857.07,3881.37,3895.98,3805.59,3876.5,2945010.0
530,SPX,20210222,3885.55,3876.5,3902.92,3874.71,3906.71,2750709.0
531,SPX,20210219,3921.16,3906.71,3930.41,3903.07,3913.97,2302435.0
532,SPX,20210218,3915.86,3913.97,3921.98,3885.03,3931.33,2006038.0
533,SPX,20210217,3918.5,3931.33,3933.61,3900.43,3932.59,2132045.0
534,SPX,20210216,3939.61,3932.59,3950.43,3923.85,3934.83,2292435.0
535,SPX,20210212,3911.65,3934.83,3937.23,3905.78,3916.38,1813490.0
536,SPX,20210211,3916.4,3916.38,3925.99,3890.39,3909.88,2125420.0
537,SPX,20210210,3920.78,3909.88,3931.5,3884.94,3911.23,2281973.0
538,SPX,20210209,3910.49,3911.23,3918.35,3902.64,3915.59,2063161.0
539,SPX,20210208,3892.59,3915.59,3915.77,3892.59,3886.83,2160499.0
540,SPX,20210205,3878.3,3886.83,3894.56,3874.93,3871.74,2127359.0
541,SPX,20210204,3836.66,3871.74,3872.42,3836.66,3830.17,2363443.0
542,SPX,20210203,3840.27,3830.17,3847.51,3816.68,3826.31,2264656.0
543,SPX,20210202,3791.84,3826.31,3843.09,3791.84,3773.86,2415360.0
544,SPX,20210201,3731.17,3773.86,3784.32,3725.62,3714.24,2442013.0
545,SPX,20210129,3778.05,3714.24,3778.05,3694.12,3787.38,3311608.0
546,SPX,20210128,3755.75,3787.38,3830.5,3755.75,3750.77,3250271.0
547,SPX,20210127,3836.83,3750.77,3836.83,3732.48,3849.62,3797984.0
548,SPX,20210126,3862.96,3849.62,3870.9,3847.78,3855.36,2557932.0
549,SPX,20210125,3851.68,3855.36,3859.23,3797.16,3841.47,2785381.0
550,SPX,20210122,3844.24,3841.47,3852.31,3830.41,3853.07,2287817.0
551,SPX,20210121,3857.46,3853.07,3861.45,3845.05,3851.85,2571609.0
552,SPX,20210120,3816.22,3851.85,3859.75,3816.22,3798.91,2344849.0
553,SPX,20210119,3781.88,3798.91,3804.53,3780.37,3768.25,2461801.0
554,SPX,20210115,3788.73,3768.25,3788.73,3749.62,3795.54,2744945.0
555,SPX,20210114,3814.98,3795.54,3823.6,3792.86,3809.84,2708313.0
556,SPX,20210113,3802.23,3809.84,3820.96,3791.5,3801.19,2333149.0
557,SPX,20210112,3801.62,3801.19,3810.78,3776.51,3799.61,2629159.0
558,SPX,20210111,3803.14,3799.61,3817.86,3789.02,3824.68,2319344.0
559,SPX,20210108,3815.05,3824.68,3826.69,3783.6,3803.79,2381318.0
560,SPX,20210107,3764.71,3803.79,3811.55,3764.71,3748.14,2571777.0
561,SPX,20210106,3712.2,3748.14,3783.04,3705.34,3726.86,3171959.0
562,SPX,20210105,3698.02,3726.86,3737.83,3695.07,3700.65,2352635.0
563,SPX,20210104,3764.61,3700.65,3769.99,3662.71,3756.07,2732813.0
564,SPX,20201231,3733.27,3756.07,3760.2,3726.88,3732.04,1661516.0
565,SPX,20201230,3736.19,3732.04,3744.63,3730.21,3727.04,1559438.0
566,SPX,20201229,3750.01,3727.04,3756.12,3723.31,3735.36,1639530.0
567,SPX,20201228,3723.03,3735.36,3740.51,3723.03,3703.06,1651104.0
568,SPX,20201224,3694.03,3703.06,3703.82,3689.32,3690.01,814705.0
569,SPX,20201223,3693.42,3690.01,3711.24,3689.28,3687.26,1825277.0
570,SPX,20201222,3698.08,3687.26,3698.26,3676.16,3694.92,2173875.0
571,SPX,20201221,3684.28,3694.92,3702.9,3636.48,3709.41,2644226.0
572,SPX,20201218,3722.39,3709.41,3726.7,3685.84,3722.48,4274405.0
573,SPX,20201217,3713.65,3722.48,3725.12,3710.87,3701.17,2195078.0
574,SPX,20201216,3696.25,3701.17,3711.27,3688.57,3694.62,2245021.0
575,SPX,20201215,3666.41,3694.62,3695.29,3659.62,3647.49,2512243.0
576,SPX,20201214,3675.27,3647.49,3697.61,3645.84,3663.46,2508894.0
577,SPX,20201211,3656.08,3663.46,3665.91,3633.4,3668.1,2311663.0
578,SPX,20201210,3659.13,3668.1,3678.49,3645.18,3672.82,2390203.0
579,SPX,20201209,3705.98,3672.82,3712.39,3660.54,3702.25,2749560.0
580,SPX,20201208,3683.05,3702.25,3708.45,3678.83,3691.96,2268154.0
581,SPX,20201207,3694.73,3691.96,3697.41,3678.88,3699.12,2342275.0
582,SPX,20201204,3670.94,3699.12,3699.2,3670.94,3666.72,2590569.0
583,SPX,20201203,3668.28,3666.72,3682.73,3657.17,3669.01,2643147.0
584,SPX,20201202,3653.78,3669.01,3670.96,3644.84,3662.45,2374371.0
585,SPX,20201201,3645.87,3662.45,3678.45,3645.87,3621.63,2636960.0
586,SPX,20201130,3634.18,3621.63,3634.18,3594.39,3638.35,3647662.0
587,SPX,20201127,3638.55,3638.35,3644.31,3629.33,3629.65,1222838.0
588,SPX,20201125,3635.5,3629.65,3635.5,3617.76,3635.41,2321815.0
589,SPX,20201124,3594.52,3635.41,3642.31,3594.52,3577.59,3188009.0
590,SPX,20201123,3566.82,3577.59,3589.81,3552.77,3557.54,2513050.0
591,SPX,20201120,3579.31,3557.54,3581.23,3556.85,3581.87,2236662.0
592,SPX,20201119,3559.41,3581.87,3585.22,3543.84,3567.79,2276561.0
593,SPX,20201118,3612.09,3567.79,3619.09,3567.33,3609.53,2683279.0
594,SPX,20201117,3610.31,3609.53,3623.11,3588.68,3626.91,2404417.0
595,SPX,20201116,3600.16,3626.91,3628.51,3600.16,3585.15,2859254.0
596,SPX,20201113,3552.57,3585.15,3593.66,3552.57,3537.01,2273001.0
597,SPX,20201112,3562.67,3537.01,3569.02,3518.58,3572.66,2402811.0
598,SPX,20201111,3563.22,3572.66,3581.16,3557.0,3545.53,2507689.0
599,SPX,20201110,3543.26,3545.53,3557.22,3511.91,3550.5,3448216.0
600,SPX,20201109,3583.04,3550.5,3645.99,3547.48,3509.44,5064547.0
601,SPX,20201106,3508.34,3509.44,3521.58,3484.34,3510.45,2167666.0
602,SPX,20201105,3485.74,3510.45,3529.05,3485.74,3443.44,2557809.0
603,SPX,20201104,3406.46,3443.44,3486.25,3405.17,3369.16,2903448.0
604,SPX,20201103,3336.25,3369.16,3389.49,3336.25,3310.24,2326423.0
605,SPX,20201102,3296.2,3310.24,3330.14,3279.74,3269.96,2527876.0
606,SPX,20201030,3293.59,3269.96,3304.93,3233.94,3310.11,3007795.0
607,SPX,20201029,3277.17,3310.11,3341.05,3259.82,3271.03,2740394.0
608,SPX,20201028,3342.48,3271.03,3342.48,3268.89,3390.68,3147816.0
609,SPX,20201027,3403.15,3390.68,3409.51,3388.71,3400.97,2377161.0
610,SPX,20201026,3441.42,3400.97,3441.42,3364.86,3465.39,2434640.0
611,SPX,20201023,3464.9,3465.39,3466.46,3440.45,3453.49,2161970.0
612,SPX,20201022,3438.5,3453.49,3460.53,3415.34,3435.56,2386791.0
613,SPX,20201021,3439.91,3435.56,3464.86,3433.06,3443.12,2069875.0
614,SPX,20201020,3439.38,3443.12,3476.93,3435.65,3426.92,2113617.0
615,SPX,20201019,3493.66,3426.92,3502.42,3419.93,3483.81,2190496.0
616,SPX,20201016,3493.5,3483.81,3515.76,3480.45,3483.34,2221195.0
617,SPX,20201015,3453.72,3483.34,3489.08,3440.89,3488.67,2009665.0
618,SPX,20201014,3515.47,3488.67,3527.94,3480.55,3511.93,2183734.0
619,SPX,20201013,3534.01,3511.93,3534.01,3500.86,3534.22,2357876.0
620,SPX,20201012,3500.02,3534.22,3549.85,3499.61,3477.13,2243800.0
621,SPX,20201009,3459.67,3477.13,3482.34,3458.07,3446.83,2227950.0
622,SPX,20201008,3434.28,3446.83,3447.28,3428.15,3419.45,2088860.0
623,SPX,20201007,3384.56,3419.45,3426.26,3384.56,3360.95,2074262.0
624,SPX,20201006,3408.74,3360.95,3431.56,3354.54,3408.63,2549973.0
625,SPX,20201005,3367.27,3408.63,3409.57,3367.27,3348.44,2040148.0
626,SPX,20201002,3338.94,3348.44,3369.1,3323.69,3380.8,2350091.0
627,SPX,20201001,3385.87,3380.8,3397.18,3361.39,3363.0,2355862.0
628,SPX,20200930,3341.21,3363.0,3393.56,3340.47,3335.47,2616747.0
629,SPX,20200929,3350.92,3335.47,3357.92,3327.54,3351.6,1945023.0
630,SPX,20200928,3333.9,3351.6,3360.74,3332.91,3298.46,2221021.0
631,SPX,20200925,3236.66,3298.46,3306.88,3228.44,3246.59,2180314.0
632,SPX,20200924,3226.14,3246.59,3278.7,3209.45,3236.92,2386884.0
633,SPX,20200923,3320.11,3236.92,3323.35,3232.57,3315.57,2462124.0
634,SPX,20200922,3295.75,3315.57,3320.31,3270.95,3281.06,2364818.0
635,SPX,20200921,3285.57,3281.06,3285.57,3229.1,3319.47,2973367.0
636,SPX,20200918,3357.38,3319.47,3362.27,3292.4,3357.01,4087680.0
637,SPX,20200917,3346.86,3357.01,3375.17,3328.82,3385.49,2740865.0
638,SPX,20200916,3411.23,3385.49,3428.92,3384.45,3401.2,2843660.0
639,SPX,20200915,3407.73,3401.2,3419.48,3389.25,3383.54,2482005.0
640,SPX,20200914,3363.56,3383.54,3402.93,3363.56,3340.97,2363165.0
641,SPX,20200911,3352.7,3340.97,3368.95,3310.47,3339.19,2352259.0
642,SPX,20200910,3412.56,3339.19,3425.55,3329.25,3398.96,2574758.0
643,SPX,20200909,3369.82,3398.96,3424.77,3366.84,3331.84,2508541.0
644,SPX,20200908,3371.88,3331.84,3379.97,3329.27,3426.96,3066119.0
645,SPX,20200904,3453.6,3426.96,3479.15,3349.63,3455.06,3044872.0
646,SPX,20200903,3564.74,3455.06,3564.85,3427.41,3580.84,3193602.0
647,SPX,20200902,3543.76,3580.84,3588.11,3535.23,3526.65,2581525.0
648,SPX,20200901,3507.44,3526.65,3528.03,3494.6,3500.31,2245334.0
649,SPX,20200831,3509.73,3500.31,3514.77,3493.25,3508.01,2543022.0
650,SPX,20200828,3494.69,3508.01,3509.23,3484.32,3484.55,2044016.0
651,SPX,20200827,3485.14,3484.55,3501.38,3468.35,3478.73,2317902.0
652,SPX,20200826,3449.97,3478.73,3481.07,3444.15,3443.62,2003087.0
653,SPX,20200825,3435.95,3443.62,3444.21,3425.84,3431.28,2040870.0
654,SPX,20200824,3418.09,3431.28,3432.09,3413.13,3397.16,2271750.0
655,SPX,20200821,3386.01,3397.16,3399.96,3379.31,3385.51,1994453.0
656,SPX,20200820,3360.48,3385.51,3390.8,3354.69,3374.85,1832094.0
657,SPX,20200819,3392.51,3374.85,3399.54,3369.66,3389.78,2018140.0
658,SPX,20200818,3387.04,3389.78,3395.06,3370.15,3381.99,1794618.0
659,SPX,20200817,3380.86,3381.99,3387.59,3379.22,3372.85,1951692.0
660,SPX,20200814,3368.66,3372.85,3378.51,3361.64,3373.43,1711021.0
661,SPX,20200813,3372.95,3373.43,3387.24,3363.35,3380.35,1964512.0
662,SPX,20200812,3355.46,3380.35,3387.89,3355.46,3333.69,2245003.0
663,SPX,20200811,3370.34,3333.69,3381.01,3326.44,3360.47,2900494.0
664,SPX,20200810,3356.04,3360.47,3363.29,3335.44,3351.28,2566549.0
665,SPX,20200807,3340.05,3351.28,3352.54,3328.72,3349.16,2282910.0
666,SPX,20200806,3323.17,3349.16,3351.03,3318.14,3327.77,2414279.0
667,SPX,20200805,3317.37,3327.77,3330.77,3317.37,3306.51,2446007.0
668,SPX,20200804,3289.92,3306.51,3306.84,3286.37,3294.61,2404966.0
669,SPX,20200803,3288.26,3294.61,3302.73,3284.53,3271.12,2378356.0
670,SPX,20200731,3270.45,3271.12,3272.17,3220.26,3246.22,3065635.0
671,SPX,20200730,3231.76,3246.22,3250.92,3204.13,3258.44,2425539.0
672,SPX,20200729,3227.22,3258.44,3264.74,3227.22,3218.44,2467083.0
673,SPX,20200728,3234.27,3218.44,3243.72,3216.17,3239.41,2235535.0
674,SPX,20200727,3219.84,3239.41,3241.43,3214.25,3215.63,2355911.0
675,SPX,20200724,3218.58,3215.63,3227.26,3200.05,3235.66,2460014.0
676,SPX,20200723,3271.64,3235.66,3279.99,3222.66,3276.02,2737811.0
677,SPX,20200722,3254.86,3276.02,3279.32,3253.1,3257.3,2412595.0
678,SPX,20200721,3268.52,3257.3,3277.29,3247.77,3251.84,2472395.0
679,SPX,20200720,3224.29,3251.84,3258.61,3215.16,3224.73,2171757.0
680,SPX,20200717,3224.21,3224.73,3233.52,3205.65,3215.57,2219971.0
681,SPX,20200716,3208.36,3215.57,3220.39,3198.59,3226.56,2209582.0
682,SPX,20200715,3225.98,3226.56,3238.28,3200.76,3197.52,2841976.0
683,SPX,20200714,3141.11,3197.52,3200.95,3127.66,3155.22,2628539.0
684,SPX,20200713,3205.08,3155.22,3235.32,3149.43,3185.04,2695332.0
685,SPX,20200710,3152.47,3185.04,3186.82,3136.22,3152.05,2407407.0
686,SPX,20200709,3176.17,3152.05,3179.78,3115.7,3169.94,2597178.0
687,SPX,20200708,3153.07,3169.94,3171.8,3136.53,3145.32,2390190.0
688,SPX,20200707,3166.44,3145.32,3184.15,3142.93,3179.72,2287837.0
689,SPX,20200706,3155.29,3179.72,3182.59,3155.29,3130.01,2380432.0
690,SPX,20200702,3143.64,3130.01,3165.81,3124.52,3115.86,2326768.0
691,SPX,20200701,3105.92,3115.86,3128.44,3101.17,3100.29,2697727.0
692,SPX,20200630,3050.2,3100.29,3111.51,3047.83,3053.24,2757388.0
693,SPX,20200629,3018.59,3053.24,3053.89,2999.74,3009.05,2633409.0
694,SPX,20200626,3073.2,3009.05,3073.73,3004.63,3083.76,4385258.0
695,SPX,20200625,3046.6,3083.76,3086.25,3024.01,3050.33,2707762.0
696,SPX,20200624,3114.4,3050.33,3115.01,3032.13,3131.29,3203220.0
697,SPX,20200623,3138.7,3131.29,3154.9,3127.12,3117.86,2719245.0
698,SPX,20200622,3094.42,3117.86,3120.92,3079.39,3097.74,2559745.0
699,SPX,20200619,3140.29,3097.74,3155.53,3083.11,3115.34,4992777.0
700,SPX,20200618,3101.64,3115.34,3120.0,3093.51,3113.49,2399668.0
701,SPX,20200617,3136.13,3113.49,3141.16,3108.03,3124.74,2483191.0
702,SPX,20200616,3131.0,3124.74,3153.45,3076.06,3066.59,3286789.0
703,SPX,20200615,2993.76,3066.59,3079.76,2965.66,3041.31,3208913.0
704,SPX,20200612,3071.04,3041.31,3088.42,2984.47,3002.1,3385763.0
705,SPX,20200611,3123.53,3002.1,3123.53,2999.49,3190.14,4123278.0
706,SPX,20200610,3213.42,3190.14,3223.27,3181.49,3207.18,3568861.0
707,SPX,20200609,3213.32,3207.18,3222.71,3193.11,3232.39,3156922.0
708,SPX,20200608,3199.92,3232.39,3233.13,3196.0,3193.93,3698463.0
709,SPX,20200605,3163.84,3193.93,3211.72,3163.84,3112.35,4795459.0
710,SPX,20200604,3111.56,3112.35,3128.91,3090.41,3122.87,3738796.0
711,SPX,20200603,3098.9,3122.87,3130.94,3098.9,3080.82,3160241.0
712,SPX,20200602,3064.78,3080.82,3081.07,3051.64,3055.73,2807173.0
713,SPX,20200601,3038.78,3055.73,3062.18,3031.54,3044.31,2501351.0
714,SPX,20200529,3025.17,3044.31,3049.17,2998.61,3029.73,4381829.0
715,SPX,20200528,3046.61,3029.73,3068.67,3023.4,3036.13,3140297.0
716,SPX,20200527,3015.65,3036.13,3036.25,2969.75,2991.77,3661743.0
717,SPX,20200526,3004.08,2991.77,3021.72,2988.17,2955.45,3355999.0
718,SPX,20200522,2948.05,2955.45,2956.76,2933.59,2948.51,2185305.0
719,SPX,20200521,2969.95,2948.51,2978.5,2938.57,2971.61,2780244.0
720,SPX,20200520,2953.63,2971.61,2980.29,2953.63,2922.94,2849677.0
721,SPX,20200519,2948.59,2922.94,2964.21,2922.35,2953.91,2858251.0
722,SPX,20200518,2913.86,2953.91,2968.09,2913.86,2863.7,3642082.0
723,SPX,20200515,2829.95,2863.7,2865.01,2816.78,2852.5,3306749.0
724,SPX,20200514,2794.54,2852.5,2852.8,2766.64,2820.0,3348510.0
725,SPX,20200513,2865.86,2820.0,2874.14,2793.15,2870.12,3551451.0
726,SPX,20200512,2939.5,2870.12,2945.82,2869.59,2930.32,2668655.0
727,SPX,20200511,2915.46,2930.32,2944.25,2903.44,2929.8,2609807.0
728,SPX,20200508,2908.83,2929.8,2932.16,2902.88,2881.19,2617878.0
729,SPX,20200507,2878.26,2881.19,2901.92,2876.48,2848.42,2831489.0
730,SPX,20200506,2883.14,2848.42,2891.11,2847.65,2868.44,2855444.0
731,SPX,20200505,2868.88,2868.44,2898.23,2863.55,2842.74,2974283.0
732,SPX,20200504,2815.01,2842.74,2844.24,2797.85,2830.71,2877618.0
733,SPX,20200501,2869.09,2830.71,2869.09,2821.61,2912.43,2914265.0
734,SPX,20200430,2930.91,2912.43,2930.91,2892.47,2939.51,3721236.0
735,SPX,20200429,2918.46,2939.51,2954.86,2912.16,2863.39,3862945.0
736,SPX,20200428,2909.96,2863.39,2921.15,2860.71,2878.48,3237749.0
737,SPX,20200427,2854.65,2878.48,2887.72,2852.89,2836.74,2795944.0
738,SPX,20200424,2812.64,2836.74,2842.71,2791.76,2797.8,2882793.0
739,SPX,20200423,2810.42,2797.8,2844.9,2794.26,2799.31,2919384.0
740,SPX,20200422,2787.89,2799.31,2815.1,2775.95,2736.56,2779868.0
741,SPX,20200421,2784.81,2736.56,2785.54,2727.1,2823.16,3096010.0
742,SPX,20200420,2845.62,2823.16,2868.98,2820.43,2874.56,2935032.0
743,SPX,20200417,2842.43,2874.56,2879.22,2830.88,2799.55,3554593.0
744,SPX,20200416,2799.34,2799.55,2806.51,2764.32,2783.36,3185794.0
745,SPX,20200415,2795.64,2783.36,2801.88,2761.54,2846.06,3123468.0
746,SPX,20200414,2805.1,2846.06,2851.85,2805.1,2761.63,3113389.0
747,SPX,20200413,2782.46,2761.63,2782.46,2721.17,2789.82,2900381.0
748,SPX,20200409,2776.99,2789.82,2818.57,2762.36,2749.98,4359303.0
749,SPX,20200408,2685.0,2749.98,2760.75,2663.3,2659.41,3343868.0
750,SPX,20200407,2738.65,2659.41,2756.89,2657.67,2663.68,4218973.0
751,SPX,20200406,2578.28,2663.68,2676.85,2574.57,2488.65,4022970.0
752,SPX,20200403,2514.92,2488.65,2538.18,2459.96,2526.9,3593003.0
753,SPX,20200402,2458.54,2526.9,2533.22,2455.79,2470.5,3870184.0
754,SPX,20200401,2498.08,2470.5,2522.75,2447.49,2584.59,3666502.0
755,SPX,20200331,2614.69,2584.59,2641.39,2571.15,2626.65,3991879.0
756,SPX,20200330,2558.98,2626.65,2631.8,2545.28,2541.47,3370872.0
757,SPX,20200327,2555.87,2541.47,2615.91,2520.02,2630.07,3590712.0
758,SPX,20200326,2501.29,2630.07,2637.01,2500.72,2475.56,4340887.0
759,SPX,20200325,2457.77,2475.56,2571.42,2407.53,2447.33,4881201.0
760,SPX,20200324,2344.44,2447.33,2449.71,2344.44,2237.4,4718870.0
761,SPX,20200323,2290.71,2237.4,2300.73,2191.86,2304.92,4617078.0
762,SPX,20200320,2431.94,2304.92,2453.01,2295.56,2409.39,5264098.0
763,SPX,20200319,2393.48,2409.39,2466.97,2319.78,2398.1,4557744.0
764,SPX,20200318,2436.5,2398.1,2453.57,2280.52,2529.19,5196784.0
765,SPX,20200317,2425.66,2529.19,2553.93,2367.04,2386.13,4826351.0
766,SPX,20200316,2508.59,2386.13,2562.98,2380.94,2711.02,4650983.0
767,SPX,20200313,2569.99,2711.02,2711.33,2492.37,2480.64,4895413.0
768,SPX,20200312,2630.86,2480.64,2660.95,2478.86,2741.38,5218634.0
769,SPX,20200311,2825.6,2741.38,2825.6,2707.22,2882.23,4241643.0
770,SPX,20200310,2813.48,2882.23,2882.59,2734.0,2746.56,4346012.0
771,SPX,20200309,2863.89,2746.56,2863.89,2734.43,2972.37,4706064.0
772,SPX,20200306,2954.2,2972.37,2985.93,2901.54,3023.94,3910119.0
773,SPX,20200305,3075.7,3023.94,3083.04,2999.83,3130.12,3234689.0
774,SPX,20200304,3045.75,3130.12,3130.97,3034.38,3003.37,3078036.0
775,SPX,20200303,3096.46,3003.37,3136.72,2976.63,3090.23,3871212.0
776,SPX,20200302,2974.28,3090.23,3090.96,2945.19,2954.22,3819117.0
777,SPX,20200228,2916.9,2954.22,2959.72,2855.84,2978.76,5142324.0
778,SPX,20200227,3062.54,2978.76,3097.07,2977.39,3116.39,3935258.0
779,SPX,20200226,3139.9,3116.39,3182.51,3108.99,3128.21,2992301.0
780,SPX,20200225,3238.94,3128.21,3246.99,3118.77,3225.89,3132890.0
781,SPX,20200224,3257.61,3225.89,3259.81,3214.65,3337.75,2745643.0
782,SPX,20200221,3360.5,3337.75,3360.76,3328.45,3373.23,2118610.0
783,SPX,20200220,3380.45,3373.23,3389.15,3341.02,3386.15,2028506.0
784,SPX,20200219,3380.39,3386.15,3393.52,3378.83,3370.29,1725813.0
785,SPX,20200218,3369.04,3370.29,3375.01,3355.61,3380.16,1914015.0
786,SPX,20200214,3378.08,3380.16,3380.69,3366.15,3373.94,1667357.0
787,SPX,20200213,3365.9,3373.94,3385.09,3360.52,3379.45,1909389.0
788,SPX,20200212,3370.5,3379.45,3381.47,3369.72,3357.75,2006519.0
789,SPX,20200211,3365.87,3357.75,3375.63,3352.72,3352.09,1879876.0
790,SPX,20200210,3318.28,3352.09,3352.26,3317.77,3327.71,1735189.0
791,SPX,20200207,3335.54,3327.71,3341.42,3322.12,3345.78,1851360.0
792,SPX,20200206,3344.92,3345.78,3347.96,3334.39,3334.69,1953737.0
793,SPX,20200205,3324.91,3334.69,3337.58,3313.75,3297.59,2252879.0
794,SPX,20200204,3280.61,3297.59,3306.92,3280.61,3248.92,2140872.0
795,SPX,20200203,3235.66,3248.92,3268.44,3235.66,3225.52,2113053.0
796,SPX,20200131,3282.33,3225.52,3282.33,3214.68,3283.66,2678836.0
797,SPX,20200130,3256.45,3283.66,3285.91,3242.8,3273.4,2253789.0
798,SPX,20200129,3289.46,3273.4,3293.47,3271.89,3276.24,2124924.0
799,SPX,20200128,3255.35,3276.24,3285.78,3253.22,3243.63,2023969.0
800,SPX,20200127,3247.16,3243.63,3258.85,3234.5,3295.47,2136118.0
801,SPX,20200124,3333.1,3295.47,3333.18,3281.53,3325.54,2106788.0
802,SPX,20200123,3315.77,3325.54,3326.88,3301.87,3321.75,2034160.0
803,SPX,20200122,3330.02,3321.75,3337.77,3320.04,3320.79,1852031.0
804,SPX,20200121,3321.03,3320.79,3329.79,3316.61,3329.62,2190848.0
805,SPX,20200117,3323.66,3329.62,3329.88,3318.86,3316.81,2148781.0
806,SPX,20200116,3302.97,3316.81,3317.11,3302.82,3289.29,1795632.0
807,SPX,20200115,3282.27,3289.29,3298.66,3280.69,3283.15,1807141.0
808,SPX,20200114,3285.35,3283.15,3294.25,3277.19,3288.13,1969901.0
809,SPX,20200113,3271.13,3288.13,3288.13,3268.43,3265.35,1765159.0
810,SPX,20200110,3281.81,3265.35,3282.99,3260.86,3274.7,1631680.0
